kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,planet,planet_label
5903749,K03029.02,,CANDIDATE,6.34724702,0.739,3.097,159.8,1.35,919.0,168.14,11.1,2,209.0,5300.0,4.385,0.18,0.986,0.861,298.75836,41.159882,14.948,0,candidate
3756264,K03108.01,Kepler-1906 b,CONFIRMED,7.36272124,0.253,1.3287,429.3,1.86,901.0,155.72,17.8,1,147.0,5868.0,4.53,-0.12,0.894,0.987,293.82663,38.856621,14.941,1,confirmed
11572193,K03109.01,Kepler-1428 b,CONFIRMED,10.6761592,0.403,4.594,151.0,1.79,1049.0,285.79,14.1,1,127.0,6460.0,4.267,0.4,1.434,1.388,297.64227,49.594978,13.688,1,confirmed
11285870,K03110.01,Kepler-1429 b,CONFIRMED,4.48494315,0.3,2.752,134.9,1.23,1199.0,488.22,12.4,1,233.0,6217.0,4.437,-0.08,1.051,1.1,285.36624,49.044868,14.879,1,confirmed
8581240,K03111.01,,CANDIDATE,10.76800074,0.583,3.494,65.1,0.92,885.0,144.85,14.2,2,122.0,5874.0,4.338,-0.12,1.096,0.954,298.57687,44.621609,12.863,0,candidate
8581240,K03111.02,,CANDIDATE,4.32848303,0.367,2.955,35.5,0.66,1199.0,488.23,11.4,2,301.0,5874.0,4.338,-0.12,1.096,0.954,298.57687,44.621609,12.863,0,candidate
6196457,K00285.03,Kepler-92 d,CONFIRMED,49.3567907,0.277,10.954,130.2,1.91,637.0,38.86,35.0,3,27.0,5862.0,4.05,0.16,1.67,1.142,289.08606,41.562958,11.565,1,confirmed
8121310,K00317.01,Kepler-521 b,CONFIRMED,22.20809549,0.017,7.3327,463.2,3.02,803.0,98.36,92.7,2,58.0,6336.0,4.266,0.34,1.403,1.324,298.81638,43.998039,12.885,1,confirmed
8156120,K00318.01,Kepler-522 b,CONFIRMED,38.5833679,0.905,12.391,1388.2,8.56,761.0,79.08,46.1,1,35.0,6273.0,4.04,0.44,1.927,1.486,288.15399,44.068821,12.211,1,confirmed
8684730,K00319.01,,CANDIDATE,46.15119482,0.904,6.3427,1817.3,10.02,703.0,57.8,286.0,1,30.0,5877.0,3.927,0.04,1.963,1.187,290.11752,44.87294,12.711,0,candidate
8753657,K00321.01,Kepler-406 b,CONFIRMED,2.426304127,0.694,2.6624,185.4,1.41,1302.0,679.12,97.0,2,555.0,5678.0,4.484,0.26,0.97,1.043,291.84805,44.96822,12.52,1,confirmed
8554498,K00005.01,,CANDIDATE,4.780327581,0.952,2.0253,960.8,7.14,1441.0,1020.05,380.8,2,280.0,5937.0,4.012,0.16,1.787,1.197,289.73972,44.647419,11.665,0,candidate
3942670,K00392.01,Kepler-147 c,CONFIRMED,33.4160553,0.947,8.605,275.8,2.98,689.0,53.18,29.3,2,40.0,6007.0,4.178,0.07,1.42,1.108,287.97577,39.087181,13.954,1,confirmed
3942670,K00392.02,Kepler-147 b,CONFIRMED,12.6119685,0.709,6.372,76.5,1.33,953.0,194.9,12.2,2,104.0,6007.0,4.178,0.07,1.42,1.108,287.97577,39.087181,13.954,1,confirmed
6949898,K03031.01,,CANDIDATE,7.64809462,0.265,2.216,195.9,1.19,840.0,117.65,12.2,1,170.0,5641.0,4.554,-0.06,0.85,0.944,292.22739,42.451969,15.267,0,candidate
10585738,K03032.01,Kepler-1415 b,CONFIRMED,0.636424848,0.319,0.947,217.9,1.31,1846.0,2754.93,18.1,1,1675.0,5343.0,4.538,0.44,0.885,0.988,285.15692,47.873329,15.744,1,confirmed
2973386,K03034.01,,CANDIDATE,31.0209175,0.881,2.012,859.5,1.66,291.0,1.7,15.1,1,42.0,3720.0,4.764,-0.1,0.48,0.488,286.98013,38.165218,15.572,0,candidate
7022573,K03112.01,,CANDIDATE,2.118893997,0.019,0.822,311.4,1.41,1230.0,541.53,11.3,1,534.0,5504.0,4.583,-0.16,0.796,0.892,288.21072,42.556808,15.855,0,candidate
7676423,K03113.01,Kepler-1430 b,CONFIRMED,2.46050095,0.052,1.861,276.8,1.03,969.0,208.54,16.7,1,281.0,4811.0,4.626,-0.58,0.634,0.62,289.69748,43.372089,15.245,1,confirmed
9288237,K03114.01,,CANDIDATE,7.49133777,0.013,6.315,34.5,1.01,1291.0,656.15,14.4,1,181.0,6177.0,3.993,-0.36,1.71,1.051,294.71677,45.781269,12.277,0,candidate
11714231,K03115.01,Kepler-1431 b,CONFIRMED,5.8660127,0.539,3.985,183.0,1.45,1064.0,302.77,16.8,1,228.0,6020.0,4.427,0.02,1.04,1.051,292.65839,49.865189,15.273,1,confirmed
11720424,K03116.01,Kepler-1432 b,CONFIRMED,23.9107056,0.398,4.996,294.0,1.91,709.0,59.76,12.9,1,58.0,6338.0,4.418,-0.1,1.091,1.137,295.52417,49.829552,15.376,1,confirmed
8753657,K00321.02,Kepler-406 c,CONFIRMED,4.62334491,0.388,3.0189,62.0,0.77,1050.0,287.25,25.2,2,261.0,5678.0,4.484,0.26,0.97,1.043,291.84805,44.96822,12.52,1,confirmed
9139084,K00323.01,Kepler-523 b,CONFIRMED,5.83599485,0.129,2.062,553.3,1.92,884.0,144.5,11.2,1,230.0,5423.0,4.542,-0.06,0.828,0.872,284.06113,45.506851,12.465,1,confirmed
3353050,K00384.01,Kepler-541 b,CONFIRMED,5.0800579,0.636,5.207,222.8,3.95,1673.0,1851.94,56.7,1,212.0,6049.0,3.769,-0.04,2.52,1.359,294.14966,38.458271,13.281,1,confirmed
3446746,K00385.01,Kepler-542 b,CONFIRMED,13.14496741,0.591,3.6399,300.8,1.59,698.0,56.15,44.1,1,102.0,5411.0,4.477,0.0,0.888,0.862,292.21509,38.548592,13.435,1,confirmed
5695396,K00283.01,Kepler-131 b,CONFIRMED,16.09196369,0.546,2.8943,415.8,2.13,718.0,62.74,84.9,3,87.0,5680.0,4.414,0.12,1.016,0.978,288.53082,40.942299,11.525,1,confirmed
6593150,K03037.01,,CANDIDATE,5.4654174,0.301,3.209,219.5,1.23,927.0,174.08,14.2,1,248.0,5612.0,4.566,-0.12,0.829,0.926,287.60223,42.075741,15.861,0,candidate
8051946,K03038.01,Kepler-1416 b,CONFIRMED,1.4951513,0.974,3.43,52.0,1.44,1870.0,2880.38,14.2,1,898.0,5635.0,4.117,0.14,1.452,1.008,298.66348,43.89407,14.22,1,confirmed
5445681,K03039.01,Kepler-1417 b,CONFIRMED,20.3504704,0.192,7.225,101.8,1.01,695.0,55.07,16.6,1,67.0,5952.0,4.41,-0.24,1.002,0.942,290.94989,40.605221,13.914,1,confirmed
6523351,K03117.01,,CANDIDATE,6.06664931,0.902,1.962,65.3,0.87,915.0,165.66,10.9,1,224.0,5569.0,4.521,0.1,0.892,0.963,292.1218,41.927029,13.163,0,candidate
5551672,K03119.01,,CANDIDATE,2.184437698,0.035,1.0422,1546.8,0.94,529.0,18.41,19.7,1,351.0,3421.0,5.014,-0.34,0.25,0.236,296.58719,40.722988,16.946,0,candidate
11499192,K03120.01,Kepler-1433 b,CONFIRMED,4.13592927,0.168,2.377,156.2,1.43,1226.0,535.42,15.2,1,261.0,5886.0,4.345,0.16,1.152,1.072,287.36328,49.45689,14.826,1,confirmed
12416661,K03122.01,Kepler-1434 b,CONFIRMED,8.05337912,0.035,5.382,38.3,1.28,1320.0,717.7,14.9,1,166.0,6231.0,3.976,0.24,2.062,1.466,295.53839,51.202961,12.086,1,confirmed
8197793,K03123.01,,CANDIDATE,15.2311195,0.192,3.91,269.1,1.94,800.0,96.84,13.1,1,91.0,5836.0,4.316,0.16,1.186,1.061,301.04813,44.037689,15.029,0,candidate
9881662,K00327.01,Kepler-140 b,CONFIRMED,3.254277742,0.303,2.9903,159.9,1.38,1301.0,675.56,58.6,2,410.0,5945.0,4.402,0.16,1.089,1.092,287.36948,46.768219,12.996,1,confirmed
9881662,K00327.02,Kepler-140 c,CONFIRMED,91.3514816,0.008,8.707,210.0,1.57,428.0,7.93,25.5,2,15.0,5945.0,4.402,0.16,1.089,1.092,287.36948,46.768219,12.996,1,confirmed
3656121,K00386.01,Kepler-146 b,CONFIRMED,31.1588249,0.029,5.1803,959.0,3.56,639.0,39.46,73.6,2,36.0,5951.0,4.319,-0.02,1.155,1.015,294.11075,38.710232,13.838,1,confirmed
3656121,K00386.02,Kepler-146 c,CONFIRMED,76.7324556,0.462,6.243,685.7,3.08,473.0,11.86,34.3,2,13.0,5951.0,4.319,-0.02,1.155,1.015,294.11075,38.710232,13.838,1,confirmed
3733628,K00387.01,Kepler-543 b,CONFIRMED,13.89963233,0.777,3.5791,1121.7,2.46,521.0,17.37,98.2,1,92.0,4538.0,4.607,-0.2,0.663,0.65,287.21872,38.862522,13.577,1,confirmed
3831053,K00388.01,Kepler-1719 b,CONFIRMED,6.14955931,0.368,5.5694,333.7,3.26,1287.0,649.26,87.3,1,221.0,5687.0,3.973,0.04,1.775,1.08,284.70691,38.936821,13.644,1,confirmed
6357290,K03040.01,,CANDIDATE,4.8099878,0.2,1.97,288.2,1.59,1077.0,317.8,13.6,1,239.0,5988.0,4.507,-0.12,0.934,1.021,289.56802,41.771561,15.667,0,candidate
4072955,K03041.01,,CANDIDATE,5.08288076,0.389,2.515,108.0,1.15,1183.0,462.96,12.5,1,215.0,6217.0,4.375,-0.22,1.083,1.011,295.46259,39.16848,14.207,0,candidate
8695311,K03042.01,,CANDIDATE,31.0259489,0.153,5.692,385.4,1.91,595.0,29.67,12.7,1,45.0,6075.0,4.486,-0.12,0.969,1.048,294.16644,44.886311,15.959,0,candidate
9834731,K03043.01,,CANDIDATE,3.08942807,0.65,3.214,85.3,1.07,1361.0,808.76,13.2,2,434.0,6137.0,4.418,0.14,1.103,1.165,293.43079,46.692089,14.829,0,candidate
5092266,K03045.01,Kepler-1896 b,CONFIRMED,44.8702042,0.436,4.199,636.1,2.56,536.0,19.5,16.4,1,26.0,6122.0,4.471,-0.1,0.996,1.07,289.67856,40.249641,15.755,1,confirmed
8751796,K03125.01,Kepler-1435 b,CONFIRMED,4.45342418,0.569,3.654,46.6,0.9,1331.0,740.51,16.3,1,299.0,6256.0,4.269,-0.08,1.269,1.087,291.17328,44.921131,12.938,1,confirmed
9907129,K03127.01,Kepler-1436 b,CONFIRMED,9.705693,0.941,7.702,140.8,2.07,1001.0,237.46,14.2,1,113.0,5808.0,4.178,0.14,1.385,1.056,297.71158,46.768021,14.93,1,confirmed
7609674,K03128.01,,CANDIDATE,21.2360024,0.205,4.019,104.4,2.62,1048.0,285.21,15.7,1,64.0,6035.0,3.745,-0.16,2.559,1.328,292.47977,43.227024,13.371,0,candidate
9527334,K00049.01,Kepler-461 b,CONFIRMED,8.31377304,0.002,2.964,837.4,2.74,886.0,145.51,19.6,1,157.0,5900.0,4.509,0.07,0.951,1.065,292.24902,46.164822,13.704,1,confirmed
11361646,K00330.01,Kepler-524 b,CONFIRMED,7.97420583,0.128,5.3503,293.1,1.85,974.0,212.75,55.1,2,171.0,5973.0,4.386,0.0,1.081,1.036,296.85922,49.162048,13.928,1,confirmed
11361646,K00330.02,Kepler-524 c,CONFIRMED,1.88899036,0.011,3.486,59.0,0.83,1574.0,1449.92,18.2,2,661.0,5973.0,4.386,0.0,1.081,1.036,296.85922,49.162048,13.928,1,confirmed
10285631,K00331.01,Kepler-525 b,CONFIRMED,18.68405716,0.858,6.9329,381.5,3.64,832.0,113.34,54.2,2,59.0,5548.0,4.038,0.18,1.614,1.038,296.18344,47.358761,13.497,1,confirmed
3964109,K00393.01,Kepler-544 b,CONFIRMED,21.41624083,0.081,7.081,314.5,2.09,748.0,74.2,42.7,1,49.0,6156.0,4.331,0.0,1.18,1.085,294.02911,39.051849,13.542,1,confirmed
3544595,K00069.01,Kepler-93 b,CONFIRMED,4.72674037,0.657,2.9267,273.1,1.56,1028.0,264.08,287.8,1,284.0,5648.0,4.472,-0.2,0.894,0.866,291.4183,38.672359,9.931,1,confirmed
4252322,K00396.01,,CANDIDATE,14.591504451,1.21,1.1295,1490.5,36.85,879.0,140.82,68.0,1,90.0,5940.0,4.199,-0.12,1.312,0.993,288.75781,39.350571,13.311,0,candidate
5695396,K00283.02,Kepler-131 c,CONFIRMED,25.5172744,0.322,4.735,66.8,0.83,615.0,33.91,13.5,3,50.0,5680.0,4.414,0.12,1.016,0.978,288.53082,40.942299,11.525,1,confirmed
9714550,K03048.01,Kepler-1695 b,CONFIRMED,4.73292061,0.121,1.746,151.6,0.97,957.0,198.57,15.5,1,281.0,5595.0,4.581,-0.24,0.796,0.89,293.61926,46.413342,14.651,1,confirmed
6263593,K03049.01,Kepler-1418 b,CONFIRMED,22.4765952,0.176,3.437,481.4,1.21,419.0,7.27,13.3,1,44.0,4563.0,4.704,-0.7,0.567,0.592,282.9975,41.678551,15.037,1,confirmed
5475042,K03050.01,,CANDIDATE,1.242639742,0.152,1.763,159.3,1.02,1487.0,1159.26,16.1,1,1070.0,5520.0,4.572,-0.08,0.818,0.917,298.44647,40.624882,15.33,0,candidate
10252275,K03130.01,Kepler-1907 c,CONFIRMED,14.8638496,1.006,2.705,220.6,2.9,620.0,35.04,12.3,2,92.0,5159.0,4.508,-0.16,0.8,0.752,280.70853,47.32806,13.752,1,confirmed
10252275,K03130.02,Kepler-1907 b,CONFIRMED,5.65245733,0.889,2.062,121.0,1.05,856.0,127.1,11.7,2,230.0,5159.0,4.508,-0.16,0.8,0.752,280.70853,47.32806,13.752,1,confirmed
11455181,K03131.01,Kepler-1437 b,CONFIRMED,10.9294815,0.197,5.893,196.9,1.21,770.0,83.14,14.3,1,121.0,5792.0,4.547,-0.14,0.864,0.959,291.86493,49.32592,15.591,1,confirmed
9541295,K03132.01,,CANDIDATE,0.536650319,0.61,2.383,41.9,1.35,3195.0,24688.55,31.0,1,1992.0,6020.0,3.922,0.0,2.0,1.22,297.32971,46.136089,12.649,0,candidate
10290666,K00332.01,Kepler-526 b,CONFIRMED,5.45849914,0.65,4.0448,255.9,1.91,1099.0,344.32,72.0,2,194.0,5914.0,4.396,0.46,1.135,1.172,297.65094,47.39629,13.046,1,confirmed
10337258,K00333.01,Kepler-527 b,CONFIRMED,13.28536452,0.774,6.283,377.6,4.03,1157.0,423.65,26.8,1,101.0,6534.0,3.973,-0.26,1.9,1.238,290.95792,47.406281,13.39,1,confirmed
12314973,K00279.02,Kepler-450 c,CONFIRMED,15.4130812,0.372,6.6358,264.3,2.59,944.0,187.39,55.2,3,83.0,6206.0,4.159,0.22,1.573,1.305,295.48651,51.0135,11.684,1,confirmed
5450893,K02970.01,Kepler-1890 b,CONFIRMED,4.82051088,0.922,3.588,40.9,1.08,1328.0,735.25,14.8,1,282.0,6046.0,4.158,-0.16,1.396,1.024,292.57779,40.667858,12.861,1,confirmed
4770174,K02971.01,,CANDIDATE,6.09595681,0.685,5.502,65.7,1.26,1259.0,593.42,18.1,2,222.0,6313.0,4.228,0.32,1.467,1.325,297.39371,39.829041,12.742,0,candidate
8949925,K02972.01,,CANDIDATE,13.2511214,0.231,4.996,266.5,1.98,850.0,123.32,15.2,2,84.0,5850.0,4.297,0.16,1.217,1.072,290.73447,45.297791,15.085,0,candidate
9959492,K03051.01,,CANDIDATE,11.682369,0.6987,2.71,234.5,1.45,802.0,97.62,11.2,2,81.0,6089.0,4.527,-0.36,0.889,0.971,295.19968,46.832321,15.276,0,candidate
8827575,K03052.01,,CANDIDATE,10.12956201,0.544,3.044,81.3,0.78,736.0,69.43,12.2,2,132.0,5383.0,4.528,0.0,0.842,0.874,295.09027,45.081181,13.573,0,candidate
8827575,K03052.02,Kepler-1992 b,CONFIRMED,15.6112238,0.468,3.873,113.5,0.91,637.0,38.99,15.7,2,87.0,5383.0,4.528,0.0,0.842,0.874,295.09027,45.081181,13.573,1,confirmed
2716801,K03053.01,Kepler-1419 b,CONFIRMED,42.5217006,0.495,5.723,685.6,2.45,510.0,15.97,14.7,2,31.0,5911.0,4.519,-0.1,0.914,1.006,292.25464,37.97142,15.761,1,confirmed
7216284,K03056.01,Kepler-1420 b,CONFIRMED,6.69958851,0.0,2.831,253.7,1.24,806.0,99.83,13.6,1,203.0,5296.0,4.586,0.07,0.799,0.901,296.20383,42.777828,15.883,1,confirmed
6945786,K03136.01,Kepler-1909 b,CONFIRMED,2.39161966,0.299,1.906,189.2,0.93,1031.0,266.01,13.6,1,560.0,4935.0,4.589,-0.42,0.685,0.663,290.88931,42.45966,15.738,1,confirmed
5978170,K03140.01,Kepler-1910 b,CONFIRMED,5.68879083,0.39,2.55,241.5,0.99,645.0,40.88,13.8,1,235.0,4234.0,4.63,-0.02,0.639,0.636,296.61725,41.281189,15.561,1,confirmed
5440317,K03141.01,Kepler-1438 b,CONFIRMED,2.31941571,0.429,1.591,96.4,1.24,1490.0,1164.84,11.7,1,578.0,5624.0,4.256,0.3,1.248,1.023,289.28979,40.681671,14.869,1,confirmed
10545066,K00337.01,Kepler-528 b,CONFIRMED,19.7830259,0.015,5.4898,373.2,2.1,708.0,59.39,41.8,2,55.0,5747.0,4.335,0.0,1.099,0.953,295.68481,47.748081,13.936,1,confirmed
10552611,K00338.01,Kepler-141 c,CONFIRMED,7.0106324,0.683,3.0688,327.3,1.5,738.0,70.32,48.7,2,147.0,4908.0,4.567,0.22,0.782,0.824,297.97089,47.731682,13.448,1,confirmed
10552611,K00338.02,Kepler-141 b,CONFIRMED,3.10762684,0.7,2.361,77.2,0.73,968.0,207.72,15.6,2,329.0,4908.0,4.567,0.22,0.782,0.824,297.97089,47.731682,13.448,1,confirmed
10587105,K00339.01,Kepler-529 b,CONFIRMED,1.980356674,0.713,2.4743,271.9,2.1,1662.0,1808.41,71.9,3,537.0,6078.0,4.29,-0.16,1.189,1.005,285.88837,47.880379,13.763,1,confirmed
10587105,K00339.02,Kepler-529 c,CONFIRMED,12.8344771,0.956,3.846,281.0,2.55,891.0,149.42,35.0,3,84.0,6078.0,4.29,-0.16,1.189,1.005,285.88837,47.880379,13.763,1,confirmed
6438099,K02976.01,,CANDIDATE,21.61313362,0.714,1.52,818.1,1.94,503.0,15.14,13.8,1,62.0,5267.0,4.681,-0.76,0.632,0.701,290.22067,41.868721,15.862,0,candidate
11090556,K02977.01,Kepler-1398 b,CONFIRMED,2.7881793,0.058,3.397,55.8,1.02,1510.0,1228.07,17.7,2,483.0,5758.0,4.168,0.12,1.385,1.029,294.86618,48.638981,13.71,1,confirmed
11090556,K02977.02,Kepler-1398 c,CONFIRMED,4.13827684,0.499,3.449,63.8,1.13,1324.0,725.53,16.8,2,289.0,5758.0,4.168,0.12,1.385,1.029,294.86618,48.638981,13.71,1,confirmed
3234843,K03057.01,Kepler-405 c,CONFIRMED,29.72722,0.744,3.45,1010.2,3.02,557.0,22.7,19.4,2,36.0,5815.0,4.54,-0.12,0.877,0.973,291.40945,38.340019,15.855,1,confirmed
6021275,K00284.01,Kepler-132 d,CONFIRMED,18.01019956,0.966,3.516,177.7,1.93,758.0,77.99,43.4,4,56.0,5931.0,4.322,-0.24,1.101,0.929,283.23581,41.34304,11.818,1,confirmed
3234843,K03057.02,Kepler-405 b,CONFIRMED,10.61368712,0.024,3.498,559.8,2.06,785.0,89.65,18.9,2,106.0,5815.0,4.54,-0.12,0.877,0.973,291.40945,38.340019,15.855,1,confirmed
3752110,K03142.01,,CANDIDATE,27.9430245,0.052,6.125,308.6,2.21,718.0,62.74,12.3,1,50.0,6468.0,4.363,0.21,1.25,1.313,292.80722,38.884232,15.243,0,candidate
5688790,K03144.01,Kepler-1439 b,CONFIRMED,8.07394097,0.928,2.455,1056.0,1.59,420.0,7.33,16.0,1,51.0,3675.0,4.869,-0.32,0.398,0.428,285.73981,40.980049,16.109,1,confirmed
1717722,K03145.01,Kepler-1977 b,CONFIRMED,4.53702121,0.706,1.813,504.4,1.66,798.0,95.61,15.7,2,286.0,4805.0,4.633,-0.06,0.688,0.769,290.61798,37.289089,15.689,1,confirmed
1717722,K03145.02,,CANDIDATE,0.977311489,0.01,1.403,250.7,1.06,1331.0,737.36,14.8,2,1266.0,4805.0,4.633,-0.06,0.688,0.769,290.61798,37.289089,15.689,0,candidate
10908248,K03146.01,Kepler-1440 b,CONFIRMED,39.859505,0.398,7.987,155.5,1.62,597.0,29.97,13.9,1,28.0,5675.0,4.209,0.12,1.292,0.984,285.34695,48.312248,14.131,1,confirmed
10878263,K00341.01,Kepler-414 c,CONFIRMED,7.170710381,0.188,2.9225,863.3,2.73,890.0,148.09,89.3,2,152.0,5497.0,4.437,0.02,0.941,0.884,297.96155,48.244362,13.338,1,confirmed
10878263,K00341.02,Kepler-414 b,CONFIRMED,4.699652821,0.135,2.553,351.4,1.74,1024.0,260.54,41.6,2,219.0,5497.0,4.437,0.02,0.941,0.884,297.96155,48.244362,13.338,1,confirmed
10982872,K00343.01,Kepler-142 c,CONFIRMED,4.761705895,0.384,3.3061,497.1,2.75,1201.0,491.37,138.5,3,282.0,5794.0,4.263,0.07,1.225,1.004,295.1189,48.481281,13.203,1,confirmed
10982872,K00343.02,Kepler-142 b,CONFIRMED,2.024143568,0.513,2.5273,239.4,1.94,1597.0,1535.09,88.4,3,599.0,5794.0,4.263,0.07,1.225,1.004,295.1189,48.481281,13.203,1,confirmed
4141376,K00280.01,Kepler-1655 b,CONFIRMED,11.87290814,0.904,2.5342,332.7,2.25,863.0,131.55,84.7,1,111.0,6147.0,4.412,-0.18,1.04,1.014,286.68945,39.21191,11.072,1,confirmed
9468551,K02980.01,Kepler-1399 b,CONFIRMED,1.638652525,0.365,1.952,166.9,1.29,1610.0,1585.07,16.4,1,696.0,6119.0,4.472,-0.16,0.981,1.039,293.31168,46.04171,15.49,1,confirmed
9076971,K02981.01,Kepler-1400 b,CONFIRMED,9.06687613,0.928,3.381,367.2,1.9,725.0,65.52,14.6,1,123.0,5142.0,4.515,-0.18,0.789,0.745,286.27167,45.440811,15.737,1,confirmed
8360640,K02982.01,Kepler-1891 b,CONFIRMED,4.0223109,0.741,0.853,227.8,1.37,1017.0,253.28,11.0,1,330.0,5516.0,4.544,-0.14,0.827,0.873,290.04388,44.370602,14.264,1,confirmed
11019987,K03060.01,Kepler-1421 b,CONFIRMED,6.9131732,0.264,4.73,39.1,0.91,1209.0,505.0,12.5,1,156.0,6296.0,4.21,0.07,1.444,1.233,286.5806,48.544189,12.788,1,confirmed
4857058,K03061.01,Kepler-1983 b,CONFIRMED,7.32851947,0.983,1.211,277.8,2.33,807.0,100.13,14.0,2,182.0,5135.0,4.464,0.12,0.874,0.812,297.04208,39.912231,14.316,1,confirmed
10924562,K03063.01,Kepler-1422 b,CONFIRMED,18.6052046,0.093,6.829,242.5,1.94,833.0,113.88,13.1,1,63.0,6572.0,4.365,0.07,1.238,1.298,293.8902,48.336121,15.665,1,confirmed
5040077,K03065.01,,CANDIDATE,0.896382269,0.332,1.113,136.4,1.0,1810.0,2524.81,11.7,1,701.0,5837.0,4.502,-0.52,0.843,0.824,298.53967,40.183659,14.603,0,candidate
7534267,K03147.01,Kepler-1441 b,CONFIRMED,39.4420781,0.42,7.029,172.4,2.51,682.0,51.14,15.2,1,34.0,5430.0,3.923,0.16,1.902,1.106,293.71912,43.124592,14.268,1,confirmed
9592705,K00288.01,Kepler-1714 b,CONFIRMED,10.27532513,0.315,6.3093,209.7,3.04,1211.0,508.21,99.5,1,126.0,6150.0,3.96,0.22,2.086,1.448,293.71646,46.226654,11.02,1,confirmed
10386922,K00289.01,Kepler-511 c,CONFIRMED,26.62941953,0.015,7.8709,492.8,3.13,742.0,71.75,106.9,2,48.0,5866.0,4.117,-0.2,1.417,0.958,282.94565,47.574905,12.747,1,confirmed
10386922,K00289.02,Kepler-511 b,CONFIRMED,296.6375817,0.429,16.425,2763.1,7.56,332.0,2.88,250.0,2,4.0,5866.0,4.117,-0.2,1.417,0.958,282.94565,47.574905,12.747,1,confirmed
10982872,K00343.03,Kepler-142 d,CONFIRMED,41.8085031,0.011,7.797,190.4,1.67,582.0,27.15,27.3,3,31.0,5794.0,4.263,0.07,1.225,1.004,295.1189,48.481281,13.203,1,confirmed
11015108,K00344.01,Kepler-530 b,CONFIRMED,39.30944096,0.028,5.77,1132.1,2.87,488.0,13.46,122.9,1,36.0,5607.0,4.536,-0.04,0.863,0.932,283.34027,48.549042,13.4,1,confirmed
11074541,K00345.01,Kepler-531 b,CONFIRMED,29.88487723,0.658,4.5612,1275.7,2.81,453.0,9.95,128.3,1,35.0,4883.0,4.549,-0.08,0.749,0.725,286.52481,48.683601,13.34,1,confirmed
11100383,K00346.01,Kepler-532 b,CONFIRMED,12.92489803,0.768,2.6811,959.0,2.62,620.0,34.95,49.5,1,86.0,5103.0,4.584,0.0,0.768,0.825,298.66092,48.606369,13.524,1,confirmed
7918652,K02984.01,,CANDIDATE,11.45541896,0.116,4.95,68.6,1.12,975.0,213.86,15.8,1,118.0,6231.0,4.276,0.28,1.356,1.269,299.707,43.622601,13.066,0,candidate
9230021,K03429.04,,CANDIDATE,44.433726,0.624,6.118,239.6,1.85,538.0,19.73,8.0,4,26.0,5596.0,4.298,0.14,1.145,0.95,296.19614,45.634331,15.364,0,candidate
6636320,K02989.01,Kepler-1892 b,CONFIRMED,6.33125228,0.094,2.688,306.6,1.31,822.0,108.04,16.2,1,215.0,5383.0,4.603,-0.22,0.759,0.851,299.08099,42.018139,15.411,1,confirmed
4067925,K03066.01,Kepler-1897 b,CONFIRMED,24.2204192,0.032,3.271,806.3,2.1,505.0,15.43,14.0,1,45.0,5165.0,4.599,0.02,0.761,0.859,294.29004,39.126869,15.911,1,confirmed
6021275,K00284.02,Kepler-132 c,CONFIRMED,6.41491277,0.869,3.3629,121.0,1.4,1069.0,309.12,51.1,4,161.0,5931.0,4.322,-0.24,1.101,0.929,283.23581,41.34304,11.818,1,confirmed
3230805,K03068.01,,CANDIDATE,3.91679553,0.007,2.072,161.3,0.85,851.0,123.73,13.2,2,350.0,4889.0,4.637,-0.22,0.686,0.759,290.26028,38.354988,14.976,0,candidate
4676964,K03069.01,,CANDIDATE,43.1024434,0.011,7.124,299.8,1.88,539.0,19.96,14.3,1,31.0,5741.0,4.365,0.18,1.097,1.017,297.03922,39.785259,14.914,0,candidate
10933561,K00291.01,Kepler-133 c,CONFIRMED,31.51779463,0.561,7.634,357.6,2.72,663.0,45.68,63.2,2,34.0,5611.0,4.144,0.16,1.4,0.995,297.27798,48.320332,12.848,1,confirmed
10933561,K00291.02,Kepler-133 b,CONFIRMED,8.12999858,0.896,2.1492,148.0,2.04,1041.0,277.89,26.1,2,127.0,5611.0,4.144,0.16,1.4,0.995,297.27798,48.320332,12.848,1,confirmed
4770617,K02243.03,,CANDIDATE,31.4452709,0.97,1.758,531.1,4.55,721.0,63.78,12.7,3,38.0,6172.0,4.198,0.16,1.471,1.25,297.47711,39.877239,14.806,0,candidate
11075737,K00292.01,Kepler-97 b,CONFIRMED,2.586639524,0.349,2.253,217.7,1.44,1328.0,735.48,77.3,1,411.0,5780.0,4.421,-0.2,0.966,0.899,287.32663,48.673431,12.872,1,confirmed
11194032,K00348.01,Kepler-533 b,CONFIRMED,28.51117639,0.77,4.5941,1844.6,3.27,423.0,7.55,145.5,1,47.0,4687.0,4.627,0.0,0.69,0.748,293.68573,48.825142,13.933,1,confirmed
11394027,K00349.01,Kepler-1664 b,CONFIRMED,14.38682567,0.021,2.1417,569.6,2.54,776.0,85.46,61.7,1,78.0,5725.0,4.353,0.0,1.072,0.944,286.85266,49.261681,13.586,1,confirmed
7609553,K02924.02,,CANDIDATE,8.85686712,0.923,0.606,319.2,1.88,714.0,61.54,11.9,2,137.0,5017.0,4.516,-0.02,0.797,0.76,292.4404,43.209431,14.589,0,candidate
